Id Estado;Estado;Material;Tipo material;Texto breve de material;Centro área pl.nec.;Almacén;Ubicación;Caract.planif.nec.;Punto de pedido;Cálculo de tamaño de lote;Stock alm.máx.;Libre utilización;Libre Utilización Área;Stock de seguridad;Stock en Curso;Cantidad Pendiente en SolPed;Grupo de compras;Denominación GrpComp;Valor total;Nombre Fabricante;Numero Pieza de Fabricante;Rubro;SubRubro;Embalar;Peso bruto;Peso neto;Unidad de peso;Volumen;Plazo entrega prev.;Valor libre utilización;Moneda valor libre utilización;Menor a PP;Stock nulo;Mayor a PP;Mayor a Stock Maximo;Menor a PP area;Stock nulo area;Mayor a PP area;Mayor a Stock Maximo area
3;03-MAYOR A PUNTO DE PEDIDO;1001950;ZSTO;CANDADO 38-40MM XUN;MM01;0376;C3-F4;V1;25;HB;50;35;0;0;0;0;C13;FERRETERÍA MM01;204090,25;;;FERRETERIA;ACCESORIOS;8-VARIOS;0,148;0;KG;465;15;204090,42;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001951;ZSTO;CANDADO 50MM XUN;MM01;0376;C3-F4;V1;10;HB;20;12;0;0;0;0;C13;FERRETERÍA MM01;59727,84;;;FERRETERIA;ACCESORIOS;8-VARIOS;0,259;0;KG;100;15;59727,78;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001952;ZSTO;TRAPO LIMPIO (BOLSAX10KG) XUN;MM01;0376;H4;V1;10;HB;30;19;0;0;0;0;C13;FERRETERÍA MM01;583828,2;;MÚLT. 10 KG;FERRETERIA;ACCESORIOS;7-PESADO;10;0;KG;71456;30;583828,17;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001955;ZSTO;SELLADOR DE SILICONA TRANSP;MM01;0376;C3-F3;V1;15;HB;30;12;0;0;0;0;C13;FERRETERÍA MM01;31049,04;;280ML;FERRETERIA;ADHESIVOS;9-FRAGIL;0,31;0;KG;451,375;15;31048,98;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001956;ZSTO;MASILLA POXILINA 10MIN. X 250 GRS XUN;MM01;0376;C3-F2;V1;15;HB;30;28;0;0;0;0;C13;FERRETERÍA MM01;226144,8;POXILINA;;FERRETERIA;ADHESIVOS/SELLADORES/LUBRICANT;9-FRAGIL;0,28;0;KG;315;15;226144,87;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001958;ZSTO;CINTA TEFLON 1/2 X 20MT;MM01;0376;C3-F3;V1;10;HB;20;14;0;0;0;0;C13;FERRETERÍA MM01;8944,32;;;FERRETERIA;INSUMOS;8-VARIOS;0,01;0;KG;39,25;15;8944,35;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001959;ZSTO;CINTA TEFLON 3/4 X 20MT;MM01;0376;C3-F3;V1;10;HB;20;19;0;0;0;0;C13;FERRETERÍA MM01;29928,99;;;FERRETERIA;INSUMOS;8-VARIOS;0,01;0;KG;70,65;15;29928,93;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001960;ZSTO;CINTA AISLADORA AMARILLO X10MT;MM01;0376;C3-F3;V1;10;HB;20;12;0;0;0;0;C13;FERRETERÍA MM01;12892,08;;;FERRETERIA;INSUMOS;8-VARIOS;0,04;0;KG;56,52;15;12892,13;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001961;ZSTO;CINTA AISLADORA NEGRA X10MT;MM01;0376;C3-F3;V1;15;HB;30;23;0;0;0;0;C13;FERRETERÍA MM01;19211,67;;;FERRETERIA;INSUMOS;8-VARIOS;0,04;0;KG;56,52;15;19211,71;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001962;ZSTO;CINTA AISLADORA ROJA X10MT;MM01;0376;C3-F3;V1;10;HB;20;7;0;0;0;0;C13;FERRETERÍA MM01;8413,23;;;FERRETERIA;INSUMOS;8-VARIOS;0,04;0;KG;56,52;15;8413,26;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001963;ZSTO;CINTA AISLADORA VERDE X10MT;MM01;0376;C3-F3;V1;10;HB;20;12;0;0;0;0;C13;FERRETERÍA MM01;12559,32;;;FERRETERIA;INSUMOS;8-VARIOS;0,04;0;KG;56,52;15;12559,38;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001964;ZSTO;CINTA AISLADORA BLANCA;MM01;0376;C3-F3;V1;10;HB;20;17;0;0;0;0;C13;FERRETERÍA MM01;13477,94;;;FERRETERIA;INSUMOS;8-VARIOS;0,04;0;KG;56,52;15;13477,91;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001968;ZSTO;ESMALTE SINT. AEROSOL AMARILLO X440CC;MM01;0376;GAV.AEROS.;V1;48;HB;144;35;0;0;0;0;C22;INSUMOS C;127752,1;;KUWAIT-SINTEPLAST;PINTURAS;PINTURA AEROSOL;6-PESADO Y FRAGIL;0,39;0;KG;663,325;30;127752,16;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001969;ZSTO;ESMALTE SINT. AEROSOL BLANCO X440CC;MM01;0376;GAV.AEROS.;V1;96;HB;192;117;0;0;0;0;C22;INSUMOS C;437741,46;;KUWAIT-SINTEPLAST;PINTURAS;PINTURA AEROSOL;6-PESADO Y FRAGIL;0,38;0;KG;663,325;30;437741,32;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001970;ZSTO;ESMALTE SINT. AEROSOL NEGRO X440CC;MM01;0376;GAV.AEROS.;V1;24;HB;48;33;0;0;0;0;C22;INSUMOS C;126047,79;;KUWAIT-SINTEPLAST;PINTURAS;PINTURA AEROSOL;6-PESADO Y FRAGIL;0,385;0;KG;663,325;30;126047,72;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001971;ZSTO;ESMALTE SINT. AEROSOL ROJO X 440CC;MM01;0376;GAV.LUBR.;V1;96;HB;192;107;0;0;0;0;C22;INSUMOS C;407046,19;;KUWAIT-SINTEPLAST;PINTURAS;PINTURA AEROSOL;6-PESADO Y FRAGIL;0,39;0;KG;663,325;30;407045,78;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001972;ZSTO;ESMALTE SINT. AEROSOL VERDE X440CC;MM01;0376;GAV.LUBR.;V1;24;HB;48;21;0;0;0;0;C22;INSUMOS C;78471,75;;KUWAIT-SINTEPLAST;PINTURAS;PINTURA AEROSOL;6-PESADO Y FRAGIL;0,39;0;KG;663,325;30;78471,67;;1;;;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001973;ZSTO;ESMALTE SINT. AEROSOL AZUL X440CC;MM01;0376;GAV.LUBR.;V1;24;HB;48;22;0;0;0;0;C22;INSUMOS C;77652,3;;KUWAIT-SINTEPLAST;PINTURAS;PINTURA AEROSOL;6-PESADO Y FRAGIL;0,39;0;KG;663,325;30;77652,37;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001982;ZSTO;VIDRIOP CARETASOLDADOR50X105MMTINTE10;MM01;0376;C2;V1;10;HB;20;20;0;0;0;0;C13;FERRETERÍA MM01;1273;;;SOLDADURA;ACCESORIOS;9-FRAGIL;0,045;0;KG;10,5;15;1273,01;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001983;ZSTO;VIDRIOP CARETASOLDADOR50X105MMTINTE11;MM01;0376;C2;V1;10;HB;20;20;0;0;0;0;C13;FERRETERÍA MM01;7968,4;;;SOLDADURA;ACCESORIOS;9-FRAGIL;0,035;0;KG;10,5;15;7968,47;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001984;ZSTO;CARETA PARA SOLDADOR X UN;MM01;0376;J3;V1;2;HB;4;3;0;0;0;0;C13;FERRETERÍA MM01;35465,01;;;SOLDADURA;ACCESORIOS;9-FRAGIL;0,545;0;KG;15640;15;35465,01;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001985;ZSTO;VIDRIOP CARETASOLDADOR50X105MMINCOLORO;MM01;0376;C2;V1;10;HB;20;20;0;0;0;0;C13;FERRETERÍA MM01;8621,6;;;SOLDADURA;ACCESORIOS;9-FRAGIL;0,025;0;KG;10,5;15;8621,51;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1001987;ZSTO;ELECTRODO 3,25 MM X KG;MM01;0376;C3-B4;V1;15;HB;30;45;0;0;0;0;C13;FERRETERÍA MM01;40772,7;CONARCO;AWS6010;SOLDADURA;ELECTRODOS;7-PESADO;1;0;KG;336,569;15;40772,72;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1001988;ZSTO;ELECTRODO AWS6013 X 3,25MM X KG;MM01;0376;C3-F4;V1;10;HB;30;85;0;0;0;0;C13;FERRETERÍA MM01;418692,15;CONARCO;AWS6013;SOLDADURA;ELECTRODOS;7-PESADO;1;0;KG;336,569;15;418692,34;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001992;ZSTO;ELECTRODO AWS7018 X 4,00 MM X KG;MM01;0376;C3-F4;V1;30;HB;60;40;0;0;0;0;C13;FERRETERÍA MM01;391743,6;CONARCO;AWS7018;SOLDADURA;ELECTRODOS;7-PESADO;1;0;KG;317,925;15;391743,75;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001993;ZSTO;ELECTRODO AWS7018 X 3,25 MM X KG;MM01;0376;C3-C4;V1;60;HB;120;114;0;0;0;0;C13;FERRETERÍA MM01;1304948,88;CONARCO;AWS7018;SOLDADURA;ELECTRODOS;7-PESADO;1;0;KG;336,569;15;1304948,49;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001994;ZSTO;ELECTRODO AWS7018 X 2,50 MM X KG;MM01;0376;C3-F2;V1;15;HB;30;23;0;0;0;0;C13;FERRETERÍA MM01;308588,93;CONARCO;AWS7018;SOLDADURA;ELECTRODOS;7-PESADO;1;0;KG;336,569;15;308589,01;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001996;ZSTO;ELECTRODO 6010 X 2.5 MM X KG;MM01;0376;C3-B4;V1;10;HB;30;20;0;0;0;0;C13;FERRETERÍA MM01;203481,2;CONARCO;AWS6010;SOLDADURA;ELECTRODOS;7-PESADO;1;0;KG;247,275;15;203481,18;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001997;ZSTO;ELECTRODO 6013 X 2 MM X KG;MM01;0376;C3-F2;V1;10;HB;30;19,5;0;0;0;0;C13;FERRETERÍA MM01;192000,12;CONARCO;AWSE6013;SOLDADURA;ELECTRODOS;7-PESADO;1;0;KG;288,487;15;192000,07;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001998;ZSTO;ESTANOLIN 1,00 MM X ROLLO XUN;MM01;0376;GAV1 - F5;V1;1;HB;3;2;0;0;0;0;C13;FERRETERÍA MM01;58163,44;;;SOLDADURA;INSUMOS ELECTRICIDAD;8-VARIOS;0,26;0;KG;94,985;21;58163,45;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002000;ZSTO;CAMISA JEAN T.38 C LOGO;MM01;0376;O4;V1;3;HB;5;23;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;107173,56;;;ROPA;INDUMENTARIA;8-VARIOS;0,425;0;KG;520;30;107173,59;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002001;ZSTO;CAMISA JEAN T.40 C LOGO;MM01;0376;A5;V1;5;HB;10;25;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;381881,75;;;ROPA;INDUMENTARIA;8-VARIOS;0,438;0;KG;565,5;30;381881,84;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002002;ZSTO;CAMISA JEAN T.42 C LOGO;MM01;0376;C5;V1;10;HB;20;42;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;650413,68;;;ROPA;INDUMENTARIA;8-VARIOS;0,492;0;KG;560;30;650413,89;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002003;ZSTO;CAMISA JEAN T.44 C LOGO;MM01;0376;E5;V1;10;HB;20;40;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;584277,6;;;ROPA;INDUMENTARIA;8-VARIOS;0,45;0;KG;536,5;30;584277,41;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002004;ZSTO;CAMISA JEAN T.46 C LOGO;MM01;0376;A5;V1;10;HB;20;35;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;545351,45;;;ROPA;INDUMENTARIA;8-VARIOS;0,49;0;KG;640;30;545351,31;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002005;ZSTO;CAMISA JEAN T.48 C LOGO;MM01;0376;A5;V1;10;HB;20;30;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;504834;;;ROPA;INDUMENTARIA;8-VARIOS;0,495;0;KG;2378;30;504834,15;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002006;ZSTO;CAMISA JEAN T.50 C LOGO;MM01;0376;B5;V1;8;HB;16;15;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;237360,75;;;ROPA;INDUMENTARIA;8-VARIOS;0,617;0;KG;2970;30;237360,69;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002007;ZSTO;CAMISA JEAN T.52 C LOGO;MM01;0376;C5;V1;8;HB;16;9;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;33802,83;;;ROPA;INDUMENTARIA;8-VARIOS;0,525;0;KG;635,5;30;33802,84;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002008;ZSTO;CAMISA JEAN T.54 C LOGO;MM01;0376;O4;V1;5;HB;10;14;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;58277,66;;;ROPA;INDUMENTARIA;8-VARIOS;0,614;0;KG;3600;30;58277,64;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002009;ZSTO;CAMISA JEAN T.56 C LOGO;MM01;0376;B4;V1;5;HB;10;22;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;79750,22;;;ROPA;INDUMENTARIA;8-VARIOS;0,607;0;KG;3627;30;79750,11;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002010;ZSTO;CAMISA JEAN T.58 C LOGO;MM01;0376;O5;V1;3;HB;5;12;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;46311,6;;;ROPA;INDUMENTARIA;8-VARIOS;0,548;0;KG;709,5;30;46311,58;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002011;ZSTO;PANTALON JEAN T.38;MM01;0376;P1;V1;3;HB;5;21;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;90471,57;;;ROPA;INDUMENTARIA;8-VARIOS;0,656;0;KG;3240;21;90471,61;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002012;ZSTO;PANTALON JEAN T.40;MM01;0376;B4;V1;5;HB;10;22;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;352974,38;;;ROPA;INDUMENTARIA;8-VARIOS;0,63;0;KG;2544;21;352974,27;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002013;ZSTO;PANTALON JEAN T.42;MM01;0376;C5;V1;10;HB;20;37;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;603489,24;;;ROPA;INDUMENTARIA;8-VARIOS;0,627;0;KG;3224;21;603489,23;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002014;ZSTO;PANTALON JEAN T.44;MM01;0376;E5;V1;10;HB;20;23;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;442501,37;;;ROPA;INDUMENTARIA;8-VARIOS;0,69;0;KG;2725;21;442501,38;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002015;ZSTO;PANTALON JEAN T.46;MM01;0376;D5;V1;10;HB;20;40;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;838854;;;ROPA;INDUMENTARIA;8-VARIOS;0,689;0;KG;2808;21;838854;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002016;ZSTO;PANTALON JEAN T.48;MM01;0376;B5;V1;10;HB;20;47;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;1002488,85;;;ROPA;INDUMENTARIA;8-VARIOS;0,725;0;KG;2970;21;1002488,75;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002017;ZSTO;PANTALON JEAN T.50;MM01;0376;C4;V1;8;HB;16;24;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;503023,44;;;ROPA;INDUMENTARIA;8-VARIOS;0,751;0;KG;4107,5;21;503023,45;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002018;ZSTO;PANTALON JEAN T.52;MM01;0376;B4;V1;8;HB;16;12;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;258297,48;;;ROPA;INDUMENTARIA;8-VARIOS;0,761;0;KG;3850;21;258297,51;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002019;ZSTO;PANTALON JEAN T.54;MM01;0376;O4;V1;5;HB;10;5;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;65831,8;;;ROPA;INDUMENTARIA;8-VARIOS;0,788;0;KG;6264;21;65831,79;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002020;ZSTO;PANTALON JEAN T.56;MM01;0376;B5;V1;5;HB;10;10;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;51254,8;;;ROPA;INDUMENTARIA;8-VARIOS;0,795;0;KG;3348;21;51254,82;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002021;ZSTO;PANTALON JEAN T.58;MM01;0376;P2;V1;3;HB;5;4;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;16092,08;;;ROPA;INDUMENTARIA;8-VARIOS;0,814;0;KG;4292;21;16092,06;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002022;ZSTO;PANTALON JEAN T.60;MM01;0376;P1;V1;3;HB;5;4;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;18832,44;;;ROPA;INDUMENTARIA;8-VARIOS;0,835;0;KG;3520;21;18832,46;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002043;ZSTO;CAMISETA PRIMERA PIEL T.S;MM01;0376;B4;V1;8;HB;15;55;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;375694,55;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,309;0;KG;1750;21;375694,61;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002044;ZSTO;CAMISETA PRIMERA PIEL T.M;MM01;0376;A5;V1;10;HB;25;61;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;456409,93;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,173;0;KG;1000;21;456410,04;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002045;ZSTO;CAMISETA PRIMERA PIEL T.L;MM01;0376;C4;V1;15;HB;35;96;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;885556,8;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,158;0;KG;1344;21;885556,35;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002046;ZSTO;CAMISETA PRIMERA PIEL T.XL;MM01;0376;D5;V1;15;HB;35;23;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;227993,02;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,181;0;KG;1056;21;227993,08;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002047;ZSTO;CAMISETA PRIMERA PIEL T.XXL;MM01;0376;A4;V1;10;HB;25;43;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;348696,46;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,17;0;KG;536,5;21;348696,29;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002048;ZSTO;CAMISETA PRIMERA PIEL T.XXXL;MM01;0376;O4;V1;8;HB;15;19;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;149406,69;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,24;0;KG;2200;21;149406,72;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002049;ZSTO;CAMPERA 2 PIEL T. S;MM01;0376;O4;V1;8;HB;15;11;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;202153,71;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,496;0;KG;8550;30;202153,71;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002050;ZSTO;CAMPERA 2 PIEL T. M;MM01;0376;A5;V1;10;HB;25;10;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;169468,8;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,432;0;KG;4750;30;169468,79;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002051;ZSTO;CAMPERA 2 PIEL T. L;MM01;0376;C5;V1;15;HB;35;16;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;318939,04;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,497;0;KG;7280;30;318939,04;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002052;ZSTO;CAMPERA 2 PIEL T. XL;MM01;0376;C4;V1;15;HB;35;35;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;655251,1;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,508;0;KG;7560;30;655250,98;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002053;ZSTO;CAMPERA 2 PIEL T. XXL;MM01;0376;D5;V1;10;HB;25;23;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;309702,36;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,606;0;KG;8640;30;309702,25;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002054;ZSTO;CAMPERA 2 PIEL T. XXXL;MM01;0376;N3 BIS;V1;8;HB;15;11;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;52750,5;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,662;0;KG;8400;30;52750,54;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002055;ZSTO;MEDIAS TERMICAS T. UNICO PARA -10 GRADOS;MM01;0376;B4;V1;50;HB;150;115;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;687424;;;ROPA;INDUMENTARIA;8-VARIOS;0,105;0;KG;712,5;21;687424,45;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002056;ZSTO;CAMPERA ABRIGO T. S ROJA CON LOGO;MM01;0376;C5;V1;8;HB;15;26;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;1328564,38;No aplica;CON REFLECTIVO T. S;ROPA;INDUMENTARIA;8-VARIOS;0,85;0;KG;13468;30;1328564,39;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002057;ZSTO;CAMPERA ABRIGO T. M ROJA CON LOGO;MM01;0376;M5;V1;10;HB;25;23;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;1380527,16;No aplica;CON REFLECTIVO T. M;ROPA;INDUMENTARIA;8-VARIOS;0,841;0;KG;17640;30;1380527,18;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002058;ZSTO;CAMPERA ABRIGO T. L ROJA CON LOGO;MM01;0376;P3;V1;15;HB;35;18;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;973360,44;No aplica;CON REFLECTIVO T. L;ROPA;INDUMENTARIA;8-VARIOS;0,926;0;KG;12000;30;973360,4;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002059;ZSTO;CAMPERA ABRIGO T. XL ROJA CON LOGO;MM01;0376;P3;V1;15;HB;35;33;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;1936025,52;No aplica;CON REFLECTIVO T. XL;ROPA;INDUMENTARIA;8-VARIOS;0,985;0;KG;8960;30;1936025,63;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002060;ZSTO;CAMPERA ABRIGO T. XXL ROJA CON LOGO;MM01;0376;D5;V1;10;HB;25;18;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;782234,28;No aplica;CON REFLECTIVO T. XXL;ROPA;INDUMENTARIA;8-VARIOS;1,16;0;KG;16632;30;782234,2;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002061;ZSTO;CAMPERA ABRIGO T. XXXL ROJA CON LOGO;MM01;0376;N3 BIS;V1;8;HB;15;9;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;331979,13;No aplica;CON REFLECTIVO T. XXXL;ROPA;INDUMENTARIA;8-VARIOS;0,979;0;KG;8960;30;331979,11;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002063;ZSTO;CAMPERA DESCARNE T.XL;MM01;0376;C-3 G2;V1;2;HB;5;6;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;142037,04;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;1,433;0;KG;7623;21;142037,06;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002064;ZSTO;PANTALON PRIMERA PIEL T.S;MM01;0376;B4;V1;8;HB;15;43;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;175493,32;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,179;0;KG;1292;21;175493,42;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002065;ZSTO;PANTALON PRIMERA PIEL T.M;MM01;0376;O4;V1;10;HB;25;34;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;315588,68;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,127;0;KG;1144;21;315588,51;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002066;ZSTO;PANTALON PRIMERA PIEL T.L;MM01;0376;D5;V1;15;HB;35;38;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;316805,24;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,225;0;KG;1424,5;21;316805,22;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002067;ZSTO;PANTALON PRIMERA PIEL T.XL;MM01;0376;B4;V1;15;HB;35;58;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;513359,16;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,158;0;KG;1600;21;513359,08;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1002068;ZSTO;PANTALON PRIMERA PIEL T.XXL;MM01;0376;P1;V1;10;HB;25;57;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;480667,89;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,156;0;KG;2070;21;480667,64;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002069;ZSTO;PANTALON PRIMERA PIEL T.XXXL;MM01;0376;B5;V1;8;HB;15;12;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;90333,6;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,235;0;KG;1764;21;90333,57;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002071;ZSTO;CAMPERA DESCARNE T.XXXL;MM01;0376;C3-C2;V1;2;HB;5;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;32587,25;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0;0;KG;0;21;32587,25;;1;;;;;1;;
